id,name,type,description,clientDescription,muscleGroup,equipment,videoUrl,imageUrl,gifUrl,tags,isPublic,createdAt
"cmt1wcokg00299yldisthpa88","Salto al cajón","PLYOMETRIC","Ejercicio de piernas tipo plyometric. Requiere cajón.","Frente a una caja pliométrica, flexioná ligeramente las rodillas y saltá sobre la caja aterrizando con ambos pies y extendiendo las caderas. Bajá caminando o saltando suavemente.","Piernas","Cajón",,,,"[""box jump"",""plyometrico"",""potencia""]","true","2026-08-20T19:11:43.456Z"
"cmt1wcomy002a9yld97kknkyq","Salto con peso corporal","PLYOMETRIC","Ejercicio de piernas tipo plyometric. Requiere peso corporal.","De pie con los pies a la altura de los hombros, flexioná las rodillas y saltá verticalmente lo más alto que puedas. Aterrizá suavemente con las rodillas ligeramente flexionadas y repetí inmediatamente.","Piernas","Peso corporal",,,,"[""salto"",""plyometrico"",""piernas""]","true","2026-08-20T19:11:43.547Z"
"cmt1wcopi002b9yld384s8dco","Lunges saltados","PLYOMETRIC","Ejercicio de piernas tipo plyometric. Requiere peso corporal.","En posición de zancada, saltá explosivamente cambiando de pierna en el aire y aterrizá en zancada con la otra pierna adelante. Mantené el torso erguido.","Piernas","Peso corporal",,,,"[""lunge"",""saltado"",""plyometrico""]","true","2026-08-20T19:11:43.639Z"
"cmt1wcoru002c9yldg0u7pvfn","Clapping push-ups","PLYOMETRIC","Ejercicio de pecho tipo plyometric. Requiere peso corporal.","En posición de flexión, bajá y empujá explosivamente levantando las manos del suelo lo suficiente para aplaudir antes de aterrizar. Requiere fuerza y coordinación.","Pecho","Peso corporal",,,,"[""push up"",""aplauso"",""plyometrico""]","true","2026-08-20T19:11:43.722Z"
"cmt1wcou5002d9yldnpnc3hql","Broad jump","PLYOMETRIC","Ejercicio de piernas tipo plyometric. Requiere peso corporal.","De pie con los pies a la altura de los hombros, flexioná las rodillas y saltá hacia adelante lo más lejos posible. Aterrizá con ambos pies y mantené el equilibrio.","Piernas","Peso corporal",,,,"[""salto"",""longitud"",""plyometrico""]","true","2026-08-20T19:11:43.805Z"
"cmt1wcowi002e9yld1dgud3wv","Tuck jump","PLYOMETRIC","Ejercicio de piernas tipo plyometric. Requiere peso corporal.","De pie, saltá verticalmente llevando las rodillas hacia el pecho. Aterrizá suavemente con las rodillas flexionadas y repetí inmediatamente.","Piernas","Peso corporal",,,,"[""tuck jump"",""plyometrico"",""piernas""]","true","2026-08-20T19:11:43.890Z"
"cmt1wcoyx002f9yldamdcj6if","Depth jump","PLYOMETRIC","Ejercicio de piernas tipo plyometric. Requiere cajón.","Parado sobre una caja, saltá al suelo y al tocar, saltá inmediatamente hacia arriba lo más alto posible. Requiere buena técnica y preparación física.","Piernas","Cajón",,,,"[""depth jump"",""plyometrico"",""potencia""]","true","2026-08-20T19:11:43.977Z"
"cmt1wcp1c002g9yldethdhcg5","Skater jumps","PLYOMETRIC","Ejercicio de piernas tipo plyometric. Requiere peso corporal.","De pie, saltá hacia un lado aterrizando sobre una pierna y luego saltá al lado opuesto. Simulá el movimiento de un patinador. Mantené el equilibrio en cada aterrizaje.","Piernas","Peso corporal",,,,"[""skater"",""lateral"",""plyometrico""]","true","2026-08-20T19:11:44.065Z"
"cmt1wcp3r002h9yldcqd8wndz","Sentadilla en bosu","BALANCE","Ejercicio de piernas tipo balance. Requiere bosu.","Parado sobre el bosu (parte redonda hacia arriba), hacé una sentadilla manteniendo el equilibrio. Los pies deben estar separados a la altura de los hombros. Bajá controladamente.","Piernas","Bosu",,,,"[""sentadilla"",""bosu"",""equilibrio""]","true","2026-08-20T19:11:44.151Z"
"cmt1wcp68002i9yldobwmzbmv","Plancha en bosu","BALANCE","Ejercicio de core tipo balance. Requiere bosu.","En posición de plank con los antebrazos sobre el bosu, mantené el cuerpo en línea recta. El desequilibrio del bosu hace trabajar más el core para estabilizar.","Core","Bosu",,,,"[""plancha"",""bosu"",""equilibrio""]","true","2026-08-20T19:11:44.240Z"
"cmt1wcp8p002j9yldwgdgqjcb","Pájaro en bosu","BALANCE","Ejercicio de hombros tipo balance. Requiere bosu.","Parado sobre el bosu con una mancuerna en cada mano, inclinate hacia adelante y elevá los brazos lateralmente. El bosu desafía tu equilibrio mientras trabajás los hombros.","Hombros","Bosu",,,,"[""pajaro"",""bosu"",""equilibrio""]","true","2026-08-20T19:11:44.329Z"
"cmt1wcpb3002k9yldkjo1iw1p","Single leg deadlift","BALANCE","Ejercicio de femoral tipo balance. Requiere mancuerna.","De pie sobre una pierna con una mancuerna en la mano del mismo lado, inclinate hacia adelante extendiendo la pierna libre hacia atrás. Bajá la mancuerna casi hasta el suelo y volvé.","Femoral","Mancuerna",,,,"[""single leg"",""deadlift"",""equilibrio""]","true","2026-08-20T19:11:44.415Z"
"cmt1wcpdi002l9ylddkvf0zsp","Equilibrio en una pierna","BALANCE","Ejercicio de piernas tipo balance. Requiere peso corporal.","De pie sobre una pierna con la otra flexionada, mantené el equilibrio. Podés cerrar los ojos o agregar movimientos de brazos para aumentar la dificultad.","Piernas","Peso corporal",,,,"[""equilibrio"",""una pierna"",""propiocepcion""]","true","2026-08-20T19:11:44.502Z"
"cmt1wcpg0002m9yldsqeklwsv","Plancha con fitball","BALANCE","Ejercicio de core tipo balance. Requiere fitball.","En posición de plank con los pies o las manos sobre el fitball. Mantené el cuerpo estable mientras la pelota se mueve. Trabaja mucho el core.","Core","Fitball",,,,"[""plancha"",""fitball"",""equilibrio""]","true","2026-08-20T19:11:44.592Z"
"cmt1wcpii002n9yld4362i6c7","Puente en fitball","BALANCE","Ejercicio de glúteos tipo balance. Requiere fitball.","Acostado boca arriba con los pies sobre el fitball, elevá las caderas apretando los glúteos. Mantené el equilibrio sobre la pelota inestable.","Glúteos","Fitball",,,,"[""puente"",""fitball"",""equilibrio""]","true","2026-08-20T19:11:44.682Z"
"cmt1wcpkw002o9yldpmc6rgsl","Sentadilla con palo","TECHNIQUE","Ejercicio de piernas tipo technique. Requiere palo.","Con un palo o PVC sobre los trapecios, practicá el movimiento de sentadilla enfocándote en la técnica: espalda recta, rodillas alineadas con los pies, profundidad controlada.","Piernas","Palo",,,,"[""sentadilla"",""tecnica"",""movilidad""]","true","2026-08-20T19:11:44.769Z"
"cmt1wcpnc002p9yldnraqltga","Press con palo","TECHNIQUE","Ejercicio de hombros tipo technique. Requiere palo.","Con un palo o PVC a la altura de los hombros, practicá el movimiento de press militar enfocándote en la trayectoria recta y la estabilidad del core.","Hombros","Palo",,,,"[""press"",""tecnica"",""hombros""]","true","2026-08-20T19:11:44.856Z"
"cmt1wcpq6002q9yldbljoteaz","Peso muerto con palo","TECHNIQUE","Ejercicio de espalda tipo technique. Requiere palo.","Con un palo o PVC frente a los muslos, practicá la bisagra de cadera manteniendo la espalda recta y la barra cerca de las piernas. Enfocate en la técnica, no en el peso.","Espalda","Palo",,,,"[""peso muerto"",""tecnica"",""movilidad""]","true","2026-08-20T19:11:44.958Z"
"cmt1wcpsh002r9yld4fu6jbrt","Front squat con palo","TECHNIQUE","Ejercicio de piernas tipo technique. Requiere palo.","Con el palo en posición de front rack (sobre los hombros delante del cuello), practicá la sentadilla manteniendo los codos altos y el torso vertical.","Piernas","Palo",,,,"[""front squat"",""tecnica"",""rack""]","true","2026-08-20T19:11:45.042Z"
"cmt1wcpuw002s9yldgkq8esur","Overhead squat con palo","TECHNIQUE","Ejercicio de full body tipo technique. Requiere palo.","Con el palo extendido sobre la cabeza, practicá la sentadilla. Requiere mucha movilidad de hombros y tobillos. Mantené los brazos extendidos y la barra sobre el centro de gravedad.","Full body","Palo",,,,"[""overhead squat"",""tecnica"",""movilidad""]","true","2026-08-20T19:11:45.128Z"
"cmt1wcpxc002t9yldkakvpbx4","Snatch balance con palo","TECHNIQUE","Ejercicio de full body tipo technique. Requiere palo.","Con el palo detrás de la cabeza, hacé una sentadilla parcial y al subir empujá el palo hacia arriba recibiéndolo con los brazos extendidos. Practica la recepción del snatch.","Full body","Palo",,,,"[""snatch balance"",""tecnica"",""olimpico""]","true","2026-08-20T19:11:45.216Z"
"cmt1wcpzu002u9yldfppinmk7","Clean pull","TECHNIQUE","Ejercicio de full body tipo technique. Requiere barra.","Desde el suelo, levantá la barra explosivamente hasta la altura del pecho sin recibirla. Enfocate en la extensión de caderas y la tracción vertical.","Full body","Barra",,,,"[""clean pull"",""tecnica"",""olimpico""]","true","2026-08-20T19:11:45.306Z"
"cmt1wcq28002v9yld37f9ha9y","Snatch pull","TECHNIQUE","Ejercicio de full body tipo technique. Requiere barra.","Desde el suelo, levantá la barra explosivamente hasta la altura del pecho con un agarre ancho, sin recibirla por encima de la cabeza. Trabaja la extensión y la tracción.","Full body","Barra",,,,"[""snatch pull"",""tecnica"",""olimpico""]","true","2026-08-20T19:11:45.393Z"
"cmt1wcq4o002w9yld0pso7wjp","Jumping jacks","WARMUP","Ejercicio de full body tipo warmup. Requiere peso corporal.","De pie, saltá abriendo las piernas y levantando los brazos lateralmente por encima de la cabeza. Volvé al centro. Mantené un ritmo constante para elevar la frecuencia cardíaca.","Full body","Peso corporal",,,,"[""jumping jacks"",""calentamiento"",""cardio""]","true","2026-08-20T19:11:45.481Z"
"cmt1wcq74002x9yldmy56x8lu","Skipping","WARMUP","Ejercicio de piernas tipo warmup. Requiere peso corporal.","Saltando en el lugar, llevá las rodillas alternadamente hacia arriba mientras movés los brazos como si corrieras. Mantené un ritmo ligero y los pies ágiles.","Piernas","Peso corporal",,,,"[""skipping"",""calentamiento"",""pies""]","true","2026-08-20T19:11:45.568Z"
"cmt1wcq9l002y9yldfify1h8o","Arm circles","WARMUP","Ejercicio de hombros tipo warmup. Requiere peso corporal.","De pie con los brazos extendidos lateralmente, hacé círculos pequeños hacia adelante y luego hacia atrás. Progresivamente aumentá el tamaño de los círculos.","Hombros","Peso corporal",,,,"[""arm circles"",""calentamiento"",""hombros""]","true","2026-08-20T19:11:45.658Z"
"cmt1wcqc3002z9yld3pu80ro9","Leg swings","WARMUP","Ejercicio de piernas tipo warmup. Requiere peso corporal.","Apoyado en una pared o barra, balanceá una pierna hacia adelante y atrás como un péndulo. Mantené el torso estable. Alterná piernas.","Piernas","Peso corporal",,,,"[""leg swings"",""calentamiento"",""cadera""]","true","2026-08-20T19:11:45.748Z"
"cmt1wcqeu00309yld5slfrjt0","Trotar en el lugar","WARMUP","Ejercicio de piernas tipo warmup. Requiere peso corporal.","Trotando en el lugar, levantá las rodillas moderadamente y balanceá los brazos naturalmente. Mantené un ritmo cómodo para elevar la temperatura corporal.","Piernas","Peso corporal",,,,"[""trotar"",""calentamiento"",""cardio""]","true","2026-08-20T19:11:45.847Z"
"cmt1wcqhm00319yldq18d48d3","Rotaciones de cuello","WARMUP","Ejercicio de cuello tipo warmup. Requiere peso corporal.","De pie con la espalda recta, rotá la cabeza lentamente hacia un lado, atrás, el otro lado y al frente. Hacelo suavemente sin forzar. Repetí en ambas direcciones.","Cuello","Peso corporal",,,,"[""cuello"",""calentamiento"",""movilidad""]","true","2026-08-20T19:11:45.947Z"
"cmt1wcqk100329yldl5zmyibn","Rotaciones de muñecas","WARMUP","Ejercicio de antebrazos tipo warmup. Requiere peso corporal.","Con los brazos extendidos, hacé círculos con las muñecas hacia adentro y hacia afuera. También flexioná y extendé las muñecas para calentar las articulaciones.","Antebrazos","Peso corporal",,,,"[""munecas"",""calentamiento"",""movilidad""]","true","2026-08-20T19:11:46.033Z"
"cmt1wcqmj00339yld05q6sod2","Caminata de oso","WARMUP","Ejercicio de full body tipo warmup. Requiere peso corporal.","Desde plank, llevá las manos hacia adelante un paso y luego los pies hacia las manos manteniendo las piernas rectas. Caminá así por el espacio disponible.","Full body","Peso corporal",,,,"[""oso"",""caminata"",""calentamiento""]","true","2026-08-20T19:11:46.123Z"
"cmt1wcqoy00349yld7q77a4h0","Inchworm","WARMUP","Ejercicio de full body tipo warmup. Requiere peso corporal.","De pie, inclinate hacia adelante y caminá con las manos hasta plank. Hacé una flexión opcional y caminá con las manos de vuelta hacia los pies. Levántate y repetí.","Full body","Peso corporal",,,,"[""inchworm"",""calentamiento"",""flexibilidad""]","true","2026-08-20T19:11:46.210Z"
"cmt1wcqrg00359yldtbotiwio","High knees","WARMUP","Ejercicio de piernas tipo warmup. Requiere peso corporal.","Corriendo en el lugar, llevá las rodillas lo más alto posible alternando rápidamente. Balanceá los brazos en sincronía. Mantené el ritmo y la postura erguida.","Piernas","Peso corporal",,,,"[""high knees"",""calentamiento"",""cardio""]","true","2026-08-20T19:11:46.300Z"
"cmt1wcqtw00369yldp5tfduvq","Caminata lenta","COOLDOWN","Ejercicio de full body tipo cooldown. Requiere peso corporal.","Caminá lentamente por el espacio durante 3-5 minutos. Permití que la frecuencia cardíaca baje gradualmente. Respirá profundamente y relajá los hombros.","Full body","Peso corporal",,,,"[""caminata"",""vuelta a la calma"",""cardio""]","true","2026-08-20T19:11:46.389Z"
"cmt1wcqwe00379yldcc8sbe9y","Respiración diafragmática","COOLDOWN","Ejercicio de core tipo cooldown. Requiere peso corporal.","Acostado boca arriba con una mano sobre el pecho y otra sobre el abdomen, inhalá profundamente expandiendo el abdomen (no el pecho). Exhalá lentamente. Repetí 10 veces.","Core","Peso corporal",,,,"[""respiracion"",""relajacion"",""vuelta a la calma""]","true","2026-08-20T19:11:46.478Z"
"cmt1wcr5h00389yld7eyxaqvx","Estiramiento de piernas","COOLDOWN","Ejercicio de piernas tipo cooldown. Requiere peso corporal.","Sentado con las piernas extendidas, inclinate hacia adelante suavemente. No fuerces, solo sentí el estiramiento en los isquiotibiales y la espalda baja.","Piernas","Peso corporal",,,,"[""estiramiento"",""piernas"",""vuelta a la calma""]","true","2026-08-20T19:11:46.805Z"
"cmt1wcr7w00399yldqfglmv8h","Foam roller de espalda","COOLDOWN","Ejercicio de espalda tipo cooldown. Requiere foam roller.","Acostado sobre el foam roller con éste a la altura de la espalda baja, ruedá lentamente hacia arriba y abajo por toda la espalda. Detenete en puntos tensos.","Espalda","Foam roller",,,,"[""foam roller"",""espalda"",""recuperacion""]","true","2026-08-20T19:11:46.893Z"
"cmt1wckja000l9yldf3ng4xka","Curl con mancuernas","STRENGTH","Ejercicio de bíceps tipo strength. Requiere mancuernas.","De pie con mancuernas a los costados, flexioná los codos alternando brazos. Mantené los codos pegados al cuerpo.","Bíceps","Mancuernas",,,,"[""curl"",""biceps"",""aislado""]","true","2026-08-20T19:11:38.231Z"
"cmt1wclwb00159ylda67ltf6x","Caminata en cinta","CARDIO","Ejercicio de full body tipo cardio. Requiere cinta.","Caminá sobre la cinta a un ritmo cómodo. Mantené la espalda recta y los brazos balanceándose naturalmente. Ajustá la velocidad e inclinación según tu nivel.","Full body","Cinta",,,,"[""cardio"",""cinta"",""bajo impacto""]","true","2026-08-20T19:11:39.995Z"
"cmt1wcnad001q9yldaimp74k0","Battle ropes","FUNCTIONAL","Ejercicio de core tipo functional. Requiere cuerdas.","De pie con una cuerda en cada mano, mové los brazos arriba y abajo alternadamente o juntos creando olas en las cuerdas. Mantené el core apretado y las rodillas ligeramente flexionadas.","Core","Cuerdas",,"https://cultivafitness.app/images/ejercicios/Metab%C3%B3lico%20y%20condicionamiento/HIIT/Golpes%20con%20la%20soga.jpeg",,"[""battle ropes"",""core"",""cardio""]","true","2026-08-20T19:11:41.798Z"
"cmt1wcohm00289yld4zc70gyf","Cobra","STRETCHING","Ejercicio de espalda tipo stretching. Requiere peso corporal.","Acostado boca abajo con las manos a los costados del pecho, empujá con los brazos elevando el torso del suelo y arqueando la espalda. Mantené las caderas en el suelo.","Espalda","Peso corporal",,,,"[""yoga"",""cobra"",""espalda""]","true","2026-08-20T19:11:43.354Z"
"cmt1wcoa300259yldu6mlzxxv","Estiramiento de espalda","STRETCHING","Ejercicio de espalda tipo cooldown. Requiere peso corporal.","De rodillas, sentate sobre los talones y extendé los brazos hacia adelante apoyando las manos en el suelo. Dejá caer la frente y relajá la espalda completamente.","Espalda","Peso corporal",,,,"[""estiramiento"",""espalda"",""vuelta a la calma""]","true","2026-08-20T19:11:43.083Z"
"cmt1wcra6003a9yld14hu7n46","Shavasana","COOLDOWN","Ejercicio de full body tipo cooldown. Requiere peso corporal.","Acostado boca arriba con los brazos a los costados y las palmas hacia arriba, relajá completamente todo el cuerpo. Cerrá los ojos y enfocate en la respiración durante 3-5 minutos.","Full body","Peso corporal",,,,"[""shavasana"",""relajacion"",""vuelta a la calma""]","true","2026-08-20T19:11:46.975Z"
